"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26"
1561392106.4,62081501,922,194349,416474330,920,291369792,124764629,720853425,1893,83649935,107524894,13577,130331,107892739,417012498,552685481,47099,62373929,16530,5058,133099,783303022,65695,195,115972,286
1571993744.6,63068497,1056,197678,423109571,887,296015860,124921855,721755257,1886,83754726,107659213,13565,169257,107844520,416829070,552703547,46104,62390409,16598,5011,184018,783590852,66026,35157,117255,267
1557321072,62170793,1006,197006,417210721,898,291887726,124886216,721553575,1890,83731179,107629102,13571,161118,106147316,410223116,543882201,47216,62417045,16450,5013,65601,783638057,65426,6422,115894,272
1542884733.8,61135578,1179,196639,410051278,1254,286871869,122966933,710507511,1885,82448831,105985728,13577,143738,106224158,410519419,544187754,46877,61443793,16455,4973,99046,771563912,65392,112975,115986,271
7245875.6,71120,4101,33874,2248606,4988,1564612,646726,4058992,552,390925,681527,93,44285,858223,2231538,2994620,32740,120894,5367,1133,23658,2769816,22064,24759,68330,11
1232518895.8,14391285,1784,203139,398325560,2026,263893728,152885184,641576794,2180,8123233,12158415,14621,106418,8478225,255513558,190313450,59140,13470621,25796,7029,157145,593776628,102955,10019,109584,320
1564936401.8,17359829,1191,218396,481076435,951,318464414,160104329,666570966,1908,7624333,10974154,13717,96654,11534733,488324685,356435036,49530,17672327,17842,5154,193720,782201280,71110,31938,119739,267
1572032324.8,17395988,956,218681,482054666,960,319112169,160017915,666211114,1901,7620189,10968452,13720,96857,11552693,489198779,357115128,48037,17958702,17484,5149,136228,795589224,69775,116624,119894,269
1571574380.2,17380805,1013,222094,481572167,1004,318792755,159959664,665971632,1911,7618028,10965253,13719,96904,11554693,489308020,357182531,44925,17678642,17746,5249,110044,783232223,70685,615,121159,273
1554621846,17128798,1321,216379,474585248,1291,314165637,159961534,665979546,1909,7618183,10965533,13710,96528,11303247,477276564,348615954,57827,17690184,17884,5126,104474,783488188,71199,33985,119879,268
1566368352.2,17107725,927,219810,474177414,914,313895139,161973601,674378652,1948,7720749,11114285,13919,97079,11557907,489444464,357223402,47240,17682941,17640,5248,108908,783407559,70361,122288,119886,272
5809412,75907,4253,34995,2274706,5140,1579541,657009,4129018,650,402857,698910,60,46578,872701,2268499,3062200,33688,127434,5734,1466,25174,2780538,23325,1460,65443,3
1268782728.2,43930166,1830,190497,283981808,1879,202817510,87651693,578543525,2132,88707335,110757037,14422,340220,123036612,342301971,549278018,55766,53375423,23304,6600,104490,724248944,93016,14201,88941,319
1565328093.8,58357292,1038,229262,375930272,1361,268294337,105614941,689962602,1898,105768031,131148892,13630,274187,131789994,371302995,593707785,48244,56942666,16195,4974,98192,771168575,64420,34914,122069,267
1562186821.4,57549334,925,227174,370750884,951,264593035,105840618,691418486,1893,105993527,131427716,13620,202186,131711472,371070350,592932496,46754,57891810,16168,4841,74688,783820281,64382,31929,120933,264
1552216807,57582329,1245,225575,370995427,1171,264766561,104185472,680653583,1893,104338677,129381295,13619,281369,129667019,365296044,584270912,47131,57750108,22701,6846,163365,782322038,91207,4973,120949,264
1542783489.6,56695804,958,221155,365254987,922,260670993,104228084,680926871,1894,104381136,129433790,13626,240395,129734024,365480558,584273881,48675,56920858,16953,4873,72067,770732737,67439,30876,120912,265
1542998899,56688449,986,223296,365207613,1187,260637852,104190527,680693501,1890,104343455,129387260,13627,195461,129747529,365511225,583987194,52656,56975431,16289,4874,98585,771499726,64841,122781,120941,270
5582428.6,63342,3552,29462,2199152,4396,1532028,417046,2615468,609,251491,439391,40,44296,859251,2237399,3002123,32169,161897,15920,3389,71684,3162335,64367,2819,65656,2
1173886958.2,23429098,1570,250879,272512608,1421,204200210,92699404,840799870,2139,185083373,278097348,14496,223373,187141917,249372537,541803703,55527,31592550,24834,6734,136321,719519687,99164,117598,142570,321
1560308828,33922333,976,335843,393859928,1042,294986547,98667434,889674979,1898,196189616,294334217,13616,279136,294314499,394392148,855434622,49527,33861705,17231,5150,71573,770640590,68572,34399,172676,269
1562541495.4,34001239,1170,339642,394747653,1250,295652790,98690041,889876436,1893,196234511,294401642,13618,299049,294676970,394878713,856712908,47382,33907390,17233,4983,100617,771664795,68596,35308,172877,267
5752446.4,70176,3731,32806,2252472,4659,1567074,643756,4047635,614,396418,686870,106,39137,702832,1814528,2481650,30483,127807,6767,2016,31620,2901975,28133,4193,65684,1
1022657030.6,37052740,1986,236914,287275765,1802,215238063,62375628,568384157,2200,124844031,187842532,14569,197460,167683796,223446646,475320112,58179,27442936,26676,7076,122187,467028177,106616,16014,92194,308
1554385765.4,44997495,971,268282,347677103,982,260344191,88292086,796225826,1889,175616099,263503599,13631,233340,263591072,353040458,749627864,46925,46132935,16401,4990,189349,782419367,65275,30639,141654,263
1561864348,45789394,1130,278037,353747849,1057,264894778,88386833,797080173,1899,175804993,263786600,13629,232927,260408654,348780153,740594970,46001,46154403,16826,5038,133949,782621141,66877,116274,143534,272
1562360924.4,45779517,1066,275106,354137116,947,265186969,87069483,785217298,1897,173179195,259849750,13622,234345,264469967,354216627,752119468,48543,46216865,16574,4971,181763,783641081,65920,273,143502,267
1561804607,45770502,1016,273127,354043909,999,265116789,89809548,809889530,1902,178640281,268037866,13625,232788,264501407,354261484,752193146,46764,45501748,16396,4985,177773,771478932,65211,124249,141676,268
5490883.4,69876,3969,33027,2256044,4638,1569490,651371,4095577,637,396321,689153,93,38302,643274,1655242,2296779,31240,127387,6229,1516,27048,2777641,25804,2726,65549,3
1347174261,46575885,1795,206313,298453747,1850,223647525,72050371,655272471,2164,144148505,216780999,14663,215959,206448241,275056059,580059300,56033,43989569,23738,6687,119008,668344293,94837,119047,109491,312
1564260382.4,51391584,1029,210811,328350430,1169,245897399,83116849,749615844,1906,165367279,248148386,13677,224699,241222606,322914416,679975077,47338,50763052,16203,5083,69883,770018746,64322,115879,126263,272
1567213103.6,51432212,1147,210224,328039562,1225,245664175,82119948,740644819,1906,163380441,245169037,13676,288955,245068174,328059945,691322624,45829,51665795,16167,4951,188184,783643873,64365,6546,125123,272
1562301702.2,51445161,1113,211363,328202897,1115,245787603,80809553,728848690,1907,160768085,241251899,13675,287585,245100123,328102846,691395240,44470,51658924,16135,4981,97062,783573901,64202,33458,125094,266
1547683686.2,50647574,1212,207562,322749093,1033,241697539,80856915,729272338,1894,160862069,241392988,13672,225797,241628933,323457727,681146061,46197,51653410,16159,5021,69287,783537338,64227,123023,123685,264
5488699.8,80355,5006,39117,2360820,5994,1632411,440513,2779989,734,271074,470717,177,35975,809789,2112917,2769339,20927,138692,9283,2002,43837,2991268,38286,2312,65393,2
1126902612.2,41784803,1822,180493,244171321,1889,182960701,68224205,620150339,2228,136444628,205185226,14773,196450,141124673,187466897,399969331,53801,45695733,24887,6651,225907,659395590,99425,23230,76599,316
1559221915.6,54061552,998,207975,314526193,988,235540755,79896020,720603732,1905,158998049,238606562,13687,262564,234864593,314299457,668925518,49662,53470939,16320,5081,69873,770076157,64954,30595,111797,264
1567202742,54193355,1160,207941,315275231,1037,236102374,78826496,710978185,1905,156865606,235408822,13685,261526,235399990,315015098,670438613,44678,54414774,16881,5256,68704,783626155,67075,32328,113117,269
1581583454.6,53350311,915,201736,310385406,989,232436011,80048323,721975732,1913,159302026,239062202,13674,263750,238958395,319774556,680561150,45515,55240546,16312,5083,75432,795561379,64959,116845,114291,273
1552585743.8,53361194,1025,202612,310444536,995,232480156,78818327,710901671,1905,156848623,235383320,13676,260480,231731842,310110139,660015775,48625,54400114,16592,5023,189690,783525016,66023,34512,111908,266
1562148680.8,54172709,1147,206293,315150532,1608,236008487,78847972,711168657,1900,156908140,235472672,13682,262060,235317034,314904673,670204257,46332,54405378,16906,5149,101255,783507047,67324,124300,111913,266
9033391.8,70248,3932,33991,2248091,4956,1563767,671018,4222787,682,409038,711514,106,41403,860834,2231262,2980336,33888,130886,6482,2156,29925,2841832,27269,46980,71905,23
1142966409,17264486,2073,163465,316402032,1890,211066167,114868475,503389192,2147,13833916,18651822,14479,104454,21116117,391649204,312252933,57467,25128830,22807,6267,210386,736147140,91040,43796,80739,321
1545967101.6,25996851,1287,216419,476376431,1060,317471927,158573895,686552229,1900,17713155,23014588,13620,95312,23254139,476020601,376004082,46333,26337544,17067,5026,73494,771403760,67917,36604,119464,274
1557755417,26023770,1050,218917,476865913,1065,317797740,161259136,698119502,1900,18003680,23386958,13612,94524,23655075,484652419,382703397,44998,26355587,17161,5301,190060,772089284,68168,12928,119558,273
1553229663.6,26042489,934,216086,477215167,909,318031135,158786609,687469032,1893,17736279,23044272,13610,95175,23656975,484693792,383018599,46596,26334082,17085,5037,100918,771620686,68042,72171,119622,271
1542927342.8,26015017,1017,218477,476824597,980,317770589,158806053,687553163,1892,17738239,23046862,13624,95250,23304365,477106581,376772204,46421,26337908,17135,5123,73871,771728341,68243,7954,118256,269
1543628293.8,26030229,1588,218594,477085754,963,317944656,158831713,687643755,1882,17737707,23044615,13576,94997,23307679,477168023,377245814,45662,26361476,17139,5115,102419,772206189,68229,36423,118312,274
5991441.2,70241,4089,33605,2266830,4954,1577232,698089,4376764,747,425081,738100,296,40719,853025,2224941,2948571,29005,116277,9665,2260,46100,2902572,39672,4090,66080,3
881538279.8,906812,1864,136140,373111248,1800,248927808,88689190,364326993,2114,1560393,2928473,14685,113346,3020427,238516846,164761708,62851,902670,27077,6931,156737,574991128,108179,8877,38139,271
1571919062,939962,869,172581,576130168,820,384058552,196012513,789119585,1907,753233,1258994,13691,94506,1362033,599941472,403901724,46905,1142612,17269,5130,70831,792716713,68781,122609,37089,269
1557895099.6,905414,976,176717,585268527,952,390152518,194899822,784662815,1905,752851,1258639,13693,93182,1356798,577078902,388620272,46909,1144054,17176,5117,69025,771892656,68401,66005,37052,266
1563042234.8,948429,1290,177242,585278367,1388,390158352,194992533,785037524,1907,753732,1260018,13679,94550,1357227,577006701,388587594,50472,1257463,17241,5163,80085,784103372,68580,114921,37052,271
1553199313,929282,914,173909,575721069,997,383785831,195027458,785172799,1896,752540,1258324,13683,94639,1359150,586385443,394847850,45675,1217842,18011,5272,106231,771763868,71736,33517,37040,264
9437556.6,66486,3645,31118,1431458,4450,984688,665821,4177241,692,405029,703998,89,43176,852334,2218456,2964377,29619,120229,6024,1459,27112,2889690,24971,27011,72811,25
786222664.2,277713,1482,73999,217075644,1522,144907198,139949837,570186703,2107,1634235,3011630,14530,102332,2916792,355583119,242849177,59324,511071,23987,6553,129205,338198011,95804,8351,37575,266
1584923575.4,509684,1202,122704,600648170,1309,400466845,199830913,805060080,1918,814358,1320403,13662,92829,1413159,578331377,389799040,46045,823865,16886,5007,101493,775616629,67166,33019,37055,277
1563228346.8,567719,1007,127427,585320063,1164,390242653,191817649,772929879,1907,807450,1313455,13659,93584,1415907,585207518,394399431,45205,843553,16776,5031,181507,784223842,66779,10941,37051,266
1563390015,552987,1119,119970,585916948,913,390641653,191882833,773189317,1890,806868,1312777,13665,93678,1417551,585394886,394525481,47426,809978,16728,4963,66849,784118947,66543,65838,37055,274
1549046608,555663,950,116767,577026563,937,384712287,191840548,773020089,1896,807017,1312846,13672,93671,1413133,576357671,388482287,44993,799336,16644,4962,77110,783992874,66268,5762,37050,264
885079.2,17301,306,5381,283112,443,190724,82619,521189,149,51202,89113,28,8034,104877,266898,393976,3957,24563,1600,579,7207,444954,6981,1405,5826,0
819735809.6,669064,1664,99499,325281544,1248,217080786,118212241,482723823,2038,1599821,3003196,13898,95133,3085450,267458503,183915269,50685,618350,22257,6619,207459,354789958,88783,116004,35133,250
1558182954.2,1026899,989,139391,573773272,1376,382488082,194411537,782441566,1886,717056,1197522,13087,87935,1287583,577955361,389009011,46953,1337911,17078,4967,73750,780239042,67949,124331,34757,273
1563979168,1069450,803,142464,586118023,925,390719927,195059921,785034615,1875,716758,1196889,13090,87163,1288509,585922028,394314532,43217,1217271,17136,5013,68879,772592415,68136,65327,34756,272
1578528642,790964,1455,143396,586125222,1137,390724641,195073304,785089006,1876,716732,1196758,13091,88543,1288933,586049715,394417491,50667,1115651,17130,4944,79624,808570040,68200,112150,34756,270
1549590533.2,1091347,968,138220,567975550,879,378621709,189112841,761205795,1846,711655,1190634,13093,87656,1289049,586254010,394537129,44351,1070327,17368,5127,136285,784730389,69075,33176,34741,272
1544981234.2,922951,845,1636723,551999184,970,369962832,172182258,763090962,1852,14323466,23146809,13091,166132,6719179,568852170,391740986,111037,2112610,17222,5005,74006,772288614,68432,34709,1422308,270
1550785217.8,101369,1430,16592315,207833280,1549,165353514,38454819,642959251,1857,90275331,163163838,13089,12550060,177486325,224721949,593976587,63031,16146515,16703,4961,99140,772570457,66495,113280,4929506,264
11618349.8,67618,3861,32178,2252491,4684,1568008,669951,4198854,723,407092,707679,47,253647,3780765,9585976,16111151,130067,119305,4451,1152,19916,2225020,18625,1922,65918,4
857577365.2,478993,1321,131085,288299447,1425,192390125,75634500,312407643,2065,1603441,3020406,14486,102571,3110028,451424341,306991769,53895,786910,23540,6662,217934,469616055,94000,8599,37492,265
1564945268.2,768597,950,212423,600316827,968,400215398,193874549,780843320,1906,778705,1284291,13683,95496,1388239,583334708,392985170,45621,1049143,17959,5177,79684,774407249,71470,31795,37083,273
1562915294,810517,988,208164,585453709,1086,390302976,195122419,785844220,1899,779498,1285166,13683,94967,1386244,576413987,388352752,45494,1087168,17900,5146,74372,783926695,71235,110630,37051,269
1558069388.4,881647,1058,207027,585488697,1052,390326116,192076233,773633973,1894,777053,1282709,13675,95221,1388509,585684306,394545259,44509,928556,17863,5064,84929,783466657,71169,5322,37053,264
1548641206,741654,942,206264,576408541,957,384270911,192062436,773582135,1905,777972,1283947,13676,95049,1385523,576971566,388721446,45013,996696,17818,5140,75626,783719969,70920,120477,37036,262
5062603.2,63932,3559,30313,1617894,4281,1121991,487516,3060659,667,296189,513397,75,43526,867859,2267296,3028845,32365,126035,6153,1544,29719,2928973,25277,2790,50785,0
889551063.4,129062,1366,231387,431716874,1445,288162668,121957977,499771976,2181,1830545,3612075,14484,103901,3152381,241243493,166927199,54192,293604,24068,7017,221331,285488557,95896,12641,37737,263
1557438915.2,120131,1389,287820,578498144,1005,385782012,191967583,774492159,1908,894414,1400203,13676,94843,1500819,578038322,390139963,47808,346880,17679,5072,80463,778075541,70254,33803,37053,273
1562955881.6,120102,1025,291474,585410674,952,390393142,191467421,772484600,1909,893985,1399751,13678,94441,1504356,585299166,394998931,44680,360272,17381,5197,73776,783482192,69101,114539,37056,268
1553819992.4,120973,944,286531,576502710,930,384450284,191420419,772295697,1914,893881,1399654,13669,93416,1503868,585379890,395042467,47777,344086,17395,5083,84868,784191015,69079,705,37056,268
1549087240.8,118712,1127,292231,585726590,942,390604232,191660029,773259580,1902,894516,1400351,13677,94855,1500334,576138972,388865538,45458,347790,17536,5101,75398,771488217,69865,121473,37037,264
