"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","y1","y2"
1549385565,4272176,823,115765,230209559.5,913,150763360,88664853.5,360881997,1211,1119060.5,1915493,8309.5,88531.5,2271179,151534976,109193904,73858.5,1134253.5,47688,5641.5,246610,352526771.5,236149.5,14143.5,92318,173,69213.5,3861.5,505791.5,517407241.5,12122,719509517,221,37047,1795603.5,577590239,202296160,135694.5,816678.5,102896,395,196100.5,633357715,161168070.5,334480826,176338579.5,241085.5,232195.5,2014,92751,158390,2419,212.5,432787.5,192158.5,38251,58032.5,369.5,71769,236469,1478,143338,143338,298773257.5,157458766,32,11,42.5,170017.5,85971.5,84025.5,333442373.5,175672904.5,349475796.5,22387738.5,722.5,113371484,1620378.5,1421381.5,116363,200510.5,199,80860,0,149,0,1,105,2857.5,286057,0.414734,0.78742
1547885449.5,4562573,770,93732,177860553,836,116273472,82549031.5,335862043.5,1187.5,986614,1744926,7149,75928.5,1820371.5,207505140,147517079.5,44042.5,4379430.5,23002,4405,113480.5,243117460.5,105839,7243,57494,159.5,50205.5,1947.5,370080.5,640576674,4940.5,895446972,200.5,38275.5,1666278,325311751.5,115561101.5,102501,677525.5,112567,565,269689,773537898.5,202403634.5,385216591.5,205253690.5,196430,171778.5,4167,102050.5,129330.5,2759.5,239.5,384914,216538.5,40823,65864.5,112.5,79749,257062.5,449.5,241869,241869,379433489.5,202120178,1.5,0,2,150834.5,79859,70960,307230269,163478013.5,369283788.5,27111563.5,264,119610456,1437468.5,1277255,127420,211218,150,60748,0.5,739.5,0,8,90.5,3064,153778.5,0.540322,0.810759
1537855340.3,1126917,2546,158818,253584124.5,2914,165143375,85004061,347598734,2144.5,1399330.5,2449272,14783,84223.5,2231837.5,185503372,133797756,87441.5,1439065,53078,13379,259858,366270050.5,241029,67294,88806,180,49831,1751.5,285925,501732317,5265,705085987.5,860,56154,2125007.5,524366767.5,186531801,130005,683927,47530.5,467.5,97209.5,560807556,120216926.5,254130219,136336104,185014,179891,1701.5,107167,162394,2773.5,246,446684.5,218737.5,32698,34825,1843,44647.5,183071.5,7365,271328,271328,373021900.5,200157936,2334,179,34,103723,62081,41625,237047007,127026451,451577822.5,36047935.5,257,146012455.5,1540831.5,1358414.5,123955.5,219354.5,108,80284,0,100.5,0,1,105.5,2531,168302,0.410859,0.782862
1546793442.6,1178915,2224.5,151203,274178277.5,2515.5,178782821.5,72517083.5,295474473,762.5,997000,1793427.5,613,81520,2291451.5,154557104,112022526,195204.5,1283683.5,42489.5,5481.5,221220,349714229.5,200649,20491.5,83714.5,172.5,34460,1134.5,245563.5,343693530.5,2571.5,482753732.5,204.5,40619.5,1596001,443613025,157505153,126027.5,693300,65676,167.5,124767,563291467,127336281,255358783,136729332.5,175646.5,170924.5,1564.5,106889.5,185009,2874,243,505074,223579.5,44239,69397,567,84369.5,274320,2268.5,118811.5,118811.5,293820342,157319597.5,16,1,10,168650,82743.5,85891.5,317477881,169956343,621424374,48497810,276.5,201030167.5,1923997,1665300.5,94190.5,162470.5,147,59111,0,135.5,2,9,88.5,2580.5,88233,0.415534,0.882985
1547813867,1233818.5,2723.5,137125,233684599,3093.5,153149333,64291486,263438869,1510.5,1150231,2043911.5,7314.5,89090.5,2308737.5,251202154.5,177910264,89540.5,1361612.5,41836,5210,266391,323453601.5,208365.5,12769.5,79628.5,176,36783,1006.5,332115,461289822.5,2790,640605230.5,252.5,34613,1555733,374416527,131711831.5,116747.5,668107,83925.5,303,207405,915213366.5,104141518,227735669,119933242,157899.5,152191,1657,125191,152633,2510,222.5,437464.5,263109.5,20985.5,49219.5,207,40119.5,133964,828,205702.5,205702.5,362576008.5,191018444,7,4,163.5,128106.5,65632,62450,250006930.5,131575244.5,543564926,33237757,249.5,176793012,1834219.5,1594099,99342.5,166765,161,74884.5,0,102.5,2,9,87.5,2377,130782.5,0.377203,0.804917
1553242018.4,26022256,237,142361,450791521,341,297373713,177189863,710607646,707,1540930,2810910,1178,32528,600064,391186852,272895071,61446,28479842,16878,1155,91047,700161273,87115,2649,54839,260,83232,1934,621024,1194873500,4661,1664888991,398,68834,3048184,815483636,287346114,155183,1185111,192869,2834,513586,1163534594,219295698,195276258,102769337,107793,68990,7813,131876,195516,4246,395,627627,267546,103908,117298,4879,157023,602389,19492,285884,285884,227621354,119804189,4677,327,133,302451,181083,121342,769846690,407838251,666267179,45111399,0,216396280,2438906,2193558,70197,113222,54,50390,0,47,0,12,182,3836,215182,0.438221,1.047921
1543259173.6,12818002,654,193929,508619619,706,332008508,167258380,681192736,750,513955,827448,392,40628,850560,392352042,280010893,100385,8868137,54053,3165,306816,492457623,284981,4828,62961,267,15513070,479,250662,458232111,1638,620677146,248,25660,1709449,311343100,117292513,93611,31924777,39538,151,78407,680929233,446475853,376851944,197273694,147030,143943,1349,96007,106816,1724,104,32826991,194900,13774,23665,421,22047,79082,1683,102636,102636,382970949,200447394,71,14,82,71055,39029,32015,259071965,134535646,333151278,19645697,301049,108300921,1990141,1739498,85024,138963,2,61831,0,52,2,2,138,1340,71764,0.598722,1.033032
1557839721.4,1410420,2808,153949.5,242727646,3349,159180883.5,84950045,346336226.5,1452.5,1208715.5,2108576,7157,88534,2247281.5,210613090,149571964.5,66073.5,1342051.5,57119.5,10386,298015,278477070,267238,8970.5,84564.5,172,76353,4322,253181,335767661,13976.5,467154894,243,39769.5,1777717,519413342.5,181855632,80909,515524,78854.5,610.5,195473.5,621840939.5,107159838.5,194317729.5,102207203.5,131095.5,100303,5939.5,120478,152014,11588.5,1007.5,536664.5,271908.5,23521.5,44143.5,1151.5,36668.5,140741.5,4604,287659.5,287659.5,352547462,185400295.5,1219.5,83,1,152554.5,86723,65821,342230871.5,179823039.5,599911822.5,35407882.5,0,195309806.5,1891198,1643267.5,99757.5,166910,178,75504,0,102,0,1,107,2597.5,188224.5,0.469334,0.99472
1553171470.6,1359764,1513.5,130461,275796983,1981,180222458.5,67430196.5,276158614.5,1333,1187199,2107353,7264,80366.5,1673736,151161601.5,108498008.5,72954,1502886.5,45223,6184,243213,366927687,224218.5,19198,89819.5,173.5,38844,1505.5,394482.5,532570055,4806,744236184.5,811,59686,1994941,513515255.5,181847990.5,106796,736489.5,139579,499.5,329369.5,802473340,159593934,320561393,170635778.5,219853.5,206251,5194,170784,215014.5,6946,623.5,655648.5,371025.5,15385,31842,290,26846,94263,1160,277606,277606,267305927,142288499,82.5,5,26.5,173610.5,89081.5,84512,344928135,183406861.5,578554771.5,41153854.5,0,187613724.5,1805176,1568541,113096.5,183080.5,160,48737.5,0.5,731,10,60.5,91.5,4337.5,108473.5,0.42007,0.880457
1544157829.9,30647225,212,149292,496169367,306,326522433,102979368,417477363,303,347149,451314,26,43969,652092,513088840,358432139,21206,26452537,14844,586,81790,603804356,76504,9795,52016,260,148746,6280,598580,884971448,15905,1230200113,369,48279,2351188,871658630,304504453,219286,1152541,56930,252,115584,1096738576,306650733,561463529,295901618,244959,214058,2588,132378,154379,3624,343,531963,275444,30421,66398,1036,51498,189592,4144,416777,416777,572364640,301735584,13,5,142,128139,74779,53336,346441124,182267578,849130641,51341945,1708,276256918,3001182,2650326,120998,208614,236,65176,0,164,0,11,155,2273,222859,0.475558,1.128858
1539404950.6,9386294,1309,127666,261844360,1292,171326281,91509368,370848650,692,428440,703396,47,35509,875639,398500804,279257048,60493,14629966,29962,1791,165734,567070074,154348,3238,73623,302,101421,1942,329266,468641333,4309,652886645,352,40502,1868971,578290337,203842747,133091,1040304,150357,318,377941,1054631014,348214554,578127599,306322574,310185,303172,2218,185862,221820,3611,309,704351,381228,54729,70165,243,103561,337202,972,476420,476420,529861991,281063097,90,7,4464,108604,57838,50736,274868689,145248005,649639142,44807973,422,210282862,2826758,2419897,110211,191249,206,88855,0,148,0,11,211,3589,281007,0.326363,0.348613
1554776023.9,1245329,2541.5,102292.5,171429981.5,2798.5,112130629.5,86250916.5,349993452,1171.5,868532,1533262,7056,94632,2344058,228670576,163014247,84048.5,10558603,23657,3624.5,123568.5,282341352,114121,27609,83233.5,172.5,72573,4000.5,183583.5,240646434.5,12543.5,337021534.5,207,34424,1461528.5,390876647,137807996,182817,1013427.5,110167,525.5,221636.5,830182238,93100466,207202025.5,109759869.5,141202.5,137176,1434,71714,111737.5,2411,188.5,334547,148054.5,29786.5,77996.5,190.5,57301.5,198871,764,128086.5,128086.5,231576189.5,122730527,24.5,6.5,2531.5,145320.5,89033,56271.5,350060606.5,185279575.5,568612584,40402550,8872.5,183925813.5,2406229.5,2108215.5,126536.5,213473,160,98425,0,115,0.5,8,96.5,3526,142257,0.537176,1.025322
1543794492.1,20204811.5,1048,170884,491976131.5,1229.5,323220390.5,176391032.5,712451060.5,1276.5,848806.5,1284830.5,6814,54949,913466.5,514812737,358335118,29791.5,16985674,43341,1887.5,232903,600449426,220927.5,8503,66667.5,299,24883242,3674.5,195092,428596662.5,11429.5,576064503.5,994,46403.5,1790137.5,474438575,184661608,89714,57040833.5,53925,1824,132381.5,695855880,374066866,281122905.5,147149707,115103.5,83672,5666,72102,89898,10510,1025.5,48645262,171664,31351.5,34201,2980.5,27800.5,164745.5,11909,283597,283597,350153391,183312664,2203.5,164.5,2847.5,72796,37934,34853,274670416.5,141760718.5,487052614,20515754,149702,159353096,1787296.5,1625287,96663,155256,3,44815.5,1,652.5,18.5,78.5,141.5,1175.5,114230.5,0.638411,1.024838
1544324681,31185237,231,124719.5,489747936,300.5,322402327.5,162580848.5,655741739.5,460,328815.5,428841.5,31,25494,508895,450820546.5,312011344,39043,32484644,16055,653,88184,720406208.5,82536,3570.5,52773,301,947035.5,2577,377510.5,640762606,5032,887769770.5,840.5,49312,2119128,689992539.5,242259731,108879.5,2255775.5,136473.5,2253.5,388245,1006007010,413322244,493008250,259180096,258471,241171,7712,169068.5,206841,12917.5,1349.5,1232463,375394.5,68676.5,72944,2654,109850,397849.5,10589.5,262698.5,262698.5,507354548,266793351.5,4434.5,347.5,2401.5,185770.5,101316,81116,529513826,278124156,687416312,40440342.5,153054,223900150.5,2325050,2062075,191714,320179.5,160,88454,1.5,1375.5,17.5,75.5,185,3518,240848,0.479417,0.472817
1544804892.1,3150580.5,2152.5,149188,280375096.5,2564.5,182688435,60319137.5,246677881,766.5,1021015.5,1848881,610.5,123238,2802198,161123575,117764155,98980.5,2795635.5,47918.5,5061,249623.5,335452023.5,234548,10761.5,84797.5,170,36946.5,1032.5,224393,269625648.5,2434.5,378733916,203.5,21828,1257390.5,326954728,115809753,92690,697298.5,105338.5,1757.5,279280,696326990,140804266,282011366.5,150834044.5,175502.5,171742,1354.5,88813.5,150222.5,2104.5,201,416751.5,183656,38105,55399,491,70775.5,233211,1964,227248,227248,392326289,209890911,14,4.5,38.5,160531,101095,59421.5,405337546.5,216733955,651146313,49573555,5,210809079,1919953.5,1660110.5,108321.5,187580.5,179,66071.5,0,144.5,0,7.5,98,3079,129232,0.374825,0.346265
